session,ts,ax,ay,az,at,v,stroke phase
6,10866,0.124948,0.179134,-0.506871,0.551923,0,
6,10998,0.225912,0.160022,-0.435743,0.516251,0,
6,11126,0.1226,0.213111,-0.513984,0.56976,0,
6,11256,0.120252,0.538016,-0.5045,0.74729,0,
6,11375,0.082685,0.525275,-0.262664,0.593079,0,
6,11494,0.012245,0.871416,-0.407292,0.961978,0,
6,11614,0.127296,0.943617,-0.269777,0.989645,0,
6,11733,-0.084022,1.304623,-0.348018,1.352855,0,
6,11946,0.185996,0.901146,-0.018457,0.920325,0,
6,12065,0.399663,0.794968,0.292136,0.936508,0,
6,12184,0.397315,0.699407,0.519746,0.957687,0,
6,12304,0.373835,0.217358,0.737872,0.85525,0,
6,12431,0.625069,0.007125,0.989192,1.170155,0,
6,12551,0.993703,-0.349634,0.557681,1.19193,0,
6,12681,0.467754,-0.513149,0.15225,0.710841,0,
6,12800,0.153124,-0.19249,-0.099069,0.265168,0,
6,12949,0.404359,0.285312,-0.016087,0.495144,0,
6,13068,0.596893,0.221605,-0.27689,0.694304,0,
6,13188,0.336267,0.671801,-0.919415,1.187314,0,
6,13307,0.1813,-0.262568,-0.359873,0.480957,0,
6,13454,0.535846,-0.264692,-0.945495,1.11855,0,
6,13590,0.44897,0.094191,-0.608822,0.762306,0,
6,13709,0.103816,0.05809,-0.516355,0.529882,0,
6,13848,0.345659,0.047473,-0.506871,0.615347,0,
6,13980,0.218868,0.191875,-0.570886,0.640805,0,
6,14099,0.265827,0.542263,-0.509242,0.789963,0,
6,14219,0.063901,0.637824,-0.400179,0.755675,0,
6,14358,0.232956,0.852304,-0.433372,0.984125,0,
6,14478,0.223564,1.204816,-0.511613,1.327897,0,
6,14629,0.16956,1.130491,-0.243697,1.168823,0,
6,14749,0.052161,1.202692,-0.058763,1.205256,0,
6,14868,0.441926,0.737631,0.062154,0.862126,0,
6,15012,0.423142,0.627206,0.519746,0.917917,0,
6,15131,0.83404,0.42122,0.420166,1.024494,0,
6,15259,1.221457,-0.009864,-0.582741,1.353382,1,
6,15460,-0.220206,0.149404,-0.687063,0.736795,1,
6,15596,0.467754,0.349019,-0.393066,0.70364,1,
6,15715,1.104058,0.436085,-1.263201,1.733434,1,
6,15834,0.610981,0.166392,-0.715514,0.955481,1,
6,15954,0.312787,0.268323,-0.573257,0.706015,1,
6,16086,0.369139,-0.256197,-0.838803,0.951573,1,
6,16222,0.047465,0.106932,-0.611192,0.622289,1,
6,16341,0.268175,0.315042,-0.608822,0.736093,1,
6,16499,0.22826,0.389367,-0.260293,0.52102,1,
6,16627,0.092077,0.631453,-0.632531,0.898502,1,
6,16766,0.073293,0.809832,-0.5045,0.956933,1,
6,16886,0.444274,0.896899,-0.155972,1.012983,1,
6,17005,-0.307081,1.113502,-0.495016,1.256673,1,
6,17154,0.657941,1.381071,-0.272148,1.553805,0,
6,17273,-0.201422,1.502115,-0.203391,1.529146,0,
6,17409,0.237652,0.892651,0.25183,0.957457,0,
6,17528,-0.346997,0.809832,0.410683,0.972057,0,
6,17648,0.601589,0.848057,0.666744,1.235175,0,
6,17767,0.664985,-0.211602,0.524488,0.872965,0,
6,17897,0.608633,0.100562,-0.758191,0.977446,0,
6,18036,0.164864,0.300177,-1.037962,1.093001,0,
6,18168,0.005201,0.627206,-0.298228,0.694517,0,
6,18288,0.263479,0.746126,-0.449969,0.910273,0,
6,18407,0.836388,0.803462,-1.016623,1.542277,0,
6,18526,0.467754,0.467938,-0.63016,0.913708,0,
6,18645,0.559326,0.098438,-0.594596,0.822241,0,
6,18765,0.622721,0.393614,0.055042,0.738744,0,
6,18884,0.070945,0.119674,-0.540064,0.557696,0,
6,19014,0.225912,0.130292,-0.689434,0.73711,0,
6,19167,0.397315,0.210987,-0.521097,0.688416,0,
6,19286,0.22826,0.346895,-0.748707,0.856155,0,
6,19425,0.289307,0.661183,-0.708401,1.011283,0,
6,19544,0.364443,0.756743,-0.492645,0.973745,0,
6,19664,-0.250729,0.888404,-0.547177,1.073094,0,
6,19799,0.359747,0.932999,-0.129892,1.008354,0,
6,19919,0.167212,1.056166,-0.438114,1.155591,0,
6,20051,-0.001843,1.085896,-0.30297,1.12737,0,
6,20187,0.625069,0.525275,0.341925,0.885177,0,
6,20306,0.48419,0.682419,0.322958,0.896904,0,
6,20426,0.660289,0.574117,0.441505,0.98006,0,
6,20545,0.772992,-0.107548,-0.45471,0.903241,0,
6,20689,-0.037063,0.140909,-1.36041,1.36819,0,
6,20825,0.225912,0.363884,-0.483162,0.645672,0,
6,20955,0.829344,0.595352,-0.88148,1.3488,0,
6,21088,0.402011,0.431838,-0.606451,0.846096,0,
6,21207,0.345659,0.134539,-1.15888,1.216792,0,
6,21326,0.394967,0.172763,-0.55429,0.702199,0,
6,21466,0.502974,0.017743,-0.506871,0.714294,0,
6,21596,0.174256,0.210987,-0.511613,0.580197,0,
6,21715,0.352703,-0.024729,-0.575628,0.675543,0,
6,21851,0.587501,0.342648,-0.27689,0.734325,0,
6,21971,0.491234,0.346895,-0.12515,0.614255,0,
6,22111,0.7636,0.467938,-0.291116,0.941701,0,
6,22231,0.164864,0.213111,-0.696546,0.746842,0,
6,22350,0.343311,0.495545,-0.713143,0.933809,0,
6,22480,0.221216,0.924505,-0.83169,1.263073,0,
6,22600,-0.027671,0.905393,-0.834061,1.231324,0,
6,22736,0.573413,0.78435,-0.312454,1.020605,0,
6,22855,0.207128,1.323735,-0.606451,1.4707,0,
6,22985,0.291655,0.924505,-0.409663,1.052424,0,
6,23117,0.794124,0.098438,0.448618,0.917377,0,
6,23237,0.650897,0.143033,-0.089586,0.672422,0,
6,23356,0.362095,0.007125,-0.921786,0.99038,0,
6,23514,-0.032367,-0.277433,-0.734481,0.785799,0,
6,23650,0.103816,-0.086312,-1.061671,1.070221,0,
6,23786,0.207128,0.013496,-0.807981,0.834216,0,
6,23925,0.265827,0.720643,-0.466565,0.898706,0,
6,24069,0.545238,-0.95485,-1.573794,1.919857,0,
6,24216,-0.18029,-0.15639,-0.589854,0.63631,0,
6,24352,0.906827,-0.005617,-0.722627,1.15955,0,
6,24488,0.289307,-0.137278,-0.73211,0.79908,0,
6,24624,0.505322,0.034731,-0.606451,0.790151,0,
6,24743,0.056857,0.053843,-0.713143,0.717429,0,
6,24871,0.474798,0.251335,-0.748707,0.921501,0,
6,24990,0.183648,0.555005,-0.660982,0.882414,0,
6,25139,0.385575,0.807709,-0.689434,1.12977,0,
6,25258,0.312787,1.013695,-0.75582,1.302565,0,
6,25377,-0.140374,1.075278,-0.445227,1.172243,0,
6,25524,0.275219,1.270646,-0.409663,1.363125,0,
6,25644,0.702553,0.707901,-0.374098,1.065202,0,
6,25763,0.24,0.90964,-0.381211,1.01507,0,
6,25882,0.700205,0.412726,0.261313,0.853765,0,
6,26001,0.268175,0.013496,-1.061671,1.095101,0,
6,26121,-0.208466,-0.434577,-0.701288,0.850952,0,
6,26299,0.127296,-0.18612,-0.691804,0.727625,0,
6,26434,0.83404,0.085697,-0.419146,0.937363,0,
6,26554,0.549934,0.538016,-0.383582,0.859665,0,
6,26673,0.481842,0.476433,-1.256088,1.427206,0,
6,26803,0.439578,0.032608,-0.703659,0.830318,0,
6,26922,0.291655,-0.315657,-0.969204,1.060217,0,
6,27069,0.378531,0.251335,-0.509242,0.682482,0,
6,27202,0.261131,-0.028976,-0.75582,0.800183,0,
6,27338,0.380879,-0.113918,-0.708401,0.812329,0,
6,27474,0.218868,0.08145,-0.774787,0.809217,0,
6,27601,0.167212,0.459444,-0.724998,0.874454,0,
6,27721,0.115556,0.291683,-0.37884,0.491886,0,
6,27840,-0.069934,0.620835,-0.587483,0.857592,0,
6,27976,0.350355,0.882034,-0.407292,1.032772,0,
6,28095,-0.065238,1.36833,-0.521097,1.465648,0,
6,28255,0.129644,0.769485,-0.013716,0.78045,0,
6,28374,0.423142,0.90964,0.092977,1.007541,0,
6,28493,0.493582,1.03493,-0.17494,1.159874,0,
6,28624,0.404359,0.72489,0.242346,0.864698,0,
6,28764,0.46071,0.474309,0.626438,0.91085,0,
6,28883,0.904479,0.336277,0.662002,1.170219,0,
6,29011,0.808212,0.02836,0.204411,0.834143,0,
6,29130,0.949091,0.378749,0.285023,1.060878,0,
6,29262,0.402011,0.079326,-0.196278,0.454346,0,
6,29392,0.801168,0.444579,-0.2271,0.943979,0,
6,29512,0.608633,0.181257,-0.5045,0.811054,0,
6,29631,0.218868,0.119674,-1.782437,1.799808,0,
6,29750,0.254088,0.034731,-0.817464,0.856746,0,
6,29869,0.082685,-0.241332,-1.099606,1.12881,0,
6,30017,0.195388,-0.009864,-0.696546,0.723499,0,
6,30153,0.094425,0.030484,-0.784271,0.790523,0,
6,30285,0.218868,0.070832,-0.779529,0.812764,0,
6,30413,0.202432,0.092067,-0.727369,0.760605,0,
6,30532,0.087381,0.17701,-0.729739,0.755968,0,
6,30651,0.113208,0.2662,-0.634902,0.697695,0,
6,30770,0.031029,0.57624,-0.834061,1.014235,0,
6,30890,0.080337,0.690913,-0.660982,0.959537,0,
6,31029,0.171908,1.128367,-0.5045,1.247913,0,
6,31162,-0.593535,0.828945,-0.651498,1.209911,0,
6,31298,0.261131,0.788597,-0.438114,0.939158,0,
6,31417,0.279915,0.907516,-0.502129,1.074278,0,
6,31547,0.369139,0.733384,-0.132263,0.83163,0,
6,31675,0.580457,0.487051,0.135654,0.769773,0,
6,31794,0.808212,0.342648,0.17596,0.895308,0,
6,31925,0.526454,0.077202,-0.035054,0.533238,0,
6,32044,0.505322,-0.109671,0.0503,0.519527,0,
6,32176,0.284611,0.02836,0.524488,0.597407,0,
6,32296,0.815256,-0.035346,0.697566,1.073541,0,
6,32415,0.836388,0.185504,0.664373,1.084135,0,
6,32534,0.596893,0.106932,0.422537,0.73909,0,
6,32653,0.244696,-0.326275,0.737872,0.843082,0,
6,32773,-0.170898,-0.423959,0.507891,0.683301,0,
6,32908,-0.147418,-0.130907,0.73076,0.756887,0,
6,33064,-0.114546,-0.273186,0.709421,0.768785,0,
6,33223,-0.088718,-0.21585,0.467585,0.522588,0,
6,33369,-0.053499,-0.260444,0.467585,0.537893,0,
6,33542,-0.269513,-0.791336,0.571907,1.01288,0,
6,33678,-0.105154,-0.625698,0.711792,0.953521,0,
6,33814,-0.196726,-0.545002,0.500778,0.765838,0,
6,33950,-0.15681,-0.646933,0.3277,0.741956,0,
6,34085,-0.231945,-0.753112,0.216266,0.817158,0,
6,34221,-0.281253,-0.831683,0.285023,0.923059,0,
6,34370,-0.224901,-0.761606,0.256572,0.834538,0,
6,34506,-0.309429,-0.661798,0.225749,0.764648,0,
6,34673,-0.166202,-0.659675,0.275539,0.733972,0,
6,34808,-0.196726,-0.636315,0.216266,0.700264,0,
6,34944,-0.196726,-0.702146,0.22812,0.764035,0,
6,35080,-0.142722,-0.714887,0.249459,0.770495,0,
6,35216,-0.208466,-0.755235,0.235233,0.81803,0,
6,35352,-0.16855,-0.71064,0.199669,0.757157,0,
6,35501,-0.213162,-0.702146,0.164105,0.751916,0,
6,35637,-0.19203,-0.74037,0.190185,0.788158,1,
6,35773,-0.154462,-0.714887,0.194927,0.756914,1,
6,35908,-0.177942,-0.683034,0.225749,0.741054,1,
6,36073,-0.189682,-0.68091,0.209153,0.737131,1,
6,36209,-0.208466,-0.74037,0.164105,0.786471,1,
6,36356,-0.079326,-0.744617,0.171218,0.768156,1,
7,62,-0.072282,-0.551373,0.320587,0.641882,0,
7,157,-0.095762,-0.553496,0.263684,0.62053,0,
7,277,-0.093414,-0.593844,0.221007,0.640485,0,
7,396,-0.182638,-0.578979,0.164105,0.628891,0,
7,515,-0.126286,-0.606586,0.213895,0.655473,0,
7,635,-0.12159,-0.62145,0.225749,0.67227,0,
7,765,-0.14507,-0.591721,0.180701,0.635477,0,
7,884,-0.184986,-0.625698,0.17596,0.67578,0,
7,1012,-0.166202,-0.572608,0.25183,0.647242,0,
7,1144,-0.069934,-0.595968,0.275539,0.660295,0,
7,1275,-0.102806,-0.583226,0.3277,0.676838,0,
7,1394,-0.107502,-0.553496,0.474698,0.737057,0,
7,1513,-0.027671,-0.583226,0.583761,0.825649,0,
7,1633,0.007549,-0.530137,0.460472,0.702237,0,
7,1752,0.035725,-0.413341,0.396457,0.573851,0,
7,1871,0.09912,-0.472801,0.488924,0.687322,0,
7,2024,0.082685,-0.419712,0.543455,0.69162,0,
7,2143,-0.001843,-0.470677,0.280281,0.547812,0,
7,2273,-0.046455,-0.591721,-0.07536,0.598306,0,
7,2418,-0.12159,-0.610833,-0.027941,0.623443,0,
7,2553,-0.220206,-0.477048,-0.329051,0.619951,0,
7,2701,-0.123938,-0.25195,-0.708401,0.762018,0,
7,2836,0.035725,-0.415465,-0.502129,0.652703,0,
7,2956,-0.055847,-0.663922,-0.442856,0.80002,0,
7,3105,-0.015931,-0.421835,-0.675208,0.796307,0,
7,3240,0.178952,0.013496,-0.45471,0.488843,0,
7,3371,0.031029,-0.309286,-0.542435,0.625185,0,
7,3490,0.326875,-0.075694,-0.525839,0.623765,0,
7,3609,0.242348,0.300177,-0.208133,0.438358,0,
7,3737,0.420794,0.459444,-0.253181,0.672501,0,
7,3856,0.14608,0.835315,-0.231842,0.879114,0,
7,3976,-0.276557,1.260028,-0.039796,1.290635,0,
7,4108,0.244696,1.395936,0.109573,1.42145,0,
7,4254,0.052161,1.257905,-0.122779,1.264958,0,
7,4394,0.599241,0.87991,0.398828,1.136836,0,
7,4513,0.824648,0.854427,0.564794,1.314946,0,
7,4648,1.186238,0.637824,-0.447598,1.419268,0,
7,4768,-0.013583,-0.247703,-0.312454,0.39896,0,
7,4904,0.15782,0.472186,-0.551919,0.743291,0,
7,5023,0.848128,0.281065,-0.132263,0.903223,0,
7,5164,0.932655,0.17701,-0.644386,1.14735,0,
7,5283,1.139278,0.304424,-0.988172,1.538542,0,
7,5418,0.561674,0.395737,-0.158343,0.705094,0,
7,5537,0.603937,0.465815,-0.395437,0.859124,0,
7,5657,0.254088,0.310795,-0.653869,0.767267,0,
7,5787,0.301047,0.329907,-0.419146,0.612496,0,
7,5917,0.028681,0.501916,-0.317196,0.594437,0,
7,6037,0.254088,0.688789,-0.362244,0.818665,0,
7,6169,-0.123938,0.845933,-0.222358,0.883406,0,
7,6288,0.174256,1.02856,0.028961,1.043618,0,
7,6408,-0.013583,1.179333,0.052671,1.180587,0,
7,6535,0.108512,1.623158,0.081122,1.628803,0,
7,6671,-0.08637,1.147479,0.138025,1.158973,0,
7,6810,0.345659,0.671801,0.894354,1.170754,0,
7,6929,0.55463,0.960606,0.593245,1.257902,0,
7,7049,0.646201,0.427591,0.683341,1.033133,0,
7,7197,0.83404,0.123921,-0.502129,0.981383,0,
7,7328,0.117904,0.230099,-0.381211,0.460618,0,
7,7458,0.552282,0.278941,0.040816,0.620072,0,
7,7578,0.500626,0.48068,-0.369357,0.786196,0,
7,7697,0.930307,0.773732,-0.423888,1.282113,0,
7,7816,0.263479,0.293806,-0.594596,0.713644,0,
7,7944,0.54289,0.191875,-0.2271,0.618967,0,
7,8063,0.268175,0.113303,-0.703659,0.761506,0,
7,8195,0.207128,0.210987,-0.457081,0.544372,0,
7,8315,0.282263,0.23647,-0.37884,0.528309,0,
7,8445,0.392619,0.189751,-0.32668,0.544862,0,
7,8564,0.209476,0.518904,-0.461823,0.72555,0,
7,8695,0.174256,0.729137,-0.40255,0.850913,0,
7,8814,-0.163854,0.718519,-0.120408,0.746737,0,
7,8933,-0.170898,1.194198,-0.291116,1.240993,0,
7,9086,0.50767,1.296129,-0.284003,1.420682,0,
7,9271,0.512366,1.051919,-0.006603,1.170084,0,
7,9399,0.653245,0.66543,0.811372,1.236062,0,
7,9518,0.690813,0.633577,0.742614,1.195875,0,
7,9637,1.329465,0.525275,0.458101,1.501082,0,
7,9757,0.866912,0.013496,-0.212875,0.892767,0,
7,9876,0.512366,0.35539,0.394086,0.737648,0,
7,9995,0.897435,0.780103,-0.120408,1.195177,0,
7,10128,0.716641,0.644194,-0.068247,0.966032,0,
7,10258,0.331571,0.727013,0.213895,0.827187,0,
7,10377,0.317483,0.323536,-0.895705,1.003872,0,
7,10497,0.19304,-0.147895,-0.864883,0.898421,0,
7,10633,0.150776,0.249211,-0.758191,0.812215,0,
7,10791,0.308091,0.189751,-0.45471,0.581109,0,
7,10910,0.308091,0.083573,-0.556661,0.641698,0,
7,11040,0.305743,0.446703,-0.589854,0.800594,0,
7,11172,0.103816,0.731261,-0.419146,0.849237,0,
7,11292,0.068597,0.871416,-0.241326,0.906813,0,
7,11411,0.265827,1.022189,-0.203391,1.075594,0,
7,11550,0.019289,1.217557,-0.091957,1.221177,0,
7,11670,0.171908,1.512733,0.066896,1.523938,0,
7,11800,0.446622,0.949988,0.486553,1.157014,0,
7,11920,0.09912,0.631453,0.875387,1.08391,0,
7,12047,1.05475,0.805585,0.73076,1.515083,0,
7,12180,0.796472,0.727013,0.20204,1.097149,0,
7,12299,0.56637,0.009248,-0.30297,0.642379,0,
7,12418,0.096772,0.374502,-0.893334,0.97348,0,
7,12548,0.465406,0.491298,0.109573,0.685553,0,
7,12668,0.575761,0.514657,-0.58037,0.966024,0,
7,12787,0.653245,0.472186,-1.218153,1.46068,0,
7,12906,0.404359,0.174886,-0.272148,0.517838,0,
7,13025,0.547586,0.145157,-0.566145,0.8009,0,
7,13169,0.235304,0.187628,-0.582741,0.655865,0,
7,13289,0.392619,0.287435,-0.404921,0.633032,0,
7,13416,0.301047,0.198246,-0.393066,0.533321,0,
7,13546,0.139036,0.298053,-0.390695,0.510695,0,
7,13665,0.53115,0.467938,-0.295857,0.767215,0,
7,13805,-0.08637,0.710025,-0.556661,0.906348,0,
7,13941,0.387923,1.085896,-0.393066,1.218259,0,
7,14073,0.289307,1.357712,-0.186794,1.400705,0,
7,14193,0.042769,1.071031,-0.080102,1.074873,0,
7,14312,0.838736,1.085896,0.285023,1.401387,0,
7,14431,0.063901,1.168715,-0.198649,1.187198,0,
7,14550,0.345659,0.710025,0.360893,0.868251,0,
7,14681,0.718989,0.501916,0.8825,1.244054,0,
7,14809,0.930307,0.512533,0.436763,1.148444,0,
7,14928,0.838736,0.123921,0.095348,0.853185,0,
7,15060,0.291655,0.187628,0.111944,0.364415,0,
7,15180,0.362095,-0.011987,-0.222358,0.425088,0,
7,15315,0.906827,0.344772,-0.300599,1.015659,0,
7,15435,0.77534,0.48068,-0.072989,0.915168,0,
7,15554,0.564022,0.370254,-1.438651,1.589001,0,
7,15673,0.56637,0.582611,-0.170198,0.830167,0,
7,15792,0.369139,0.007125,-0.445227,0.578395,0,
7,15912,0.089729,0.270447,-0.395437,0.487404,0,
7,16042,0.470102,0.174886,-0.265035,0.567296,0,
7,16218,0.418446,0.115427,-0.366986,0.568418,0,
7,16337,0.312787,0.39149,-0.506871,0.712754,0,
7,16456,0.185996,0.512533,-0.400179,0.676334,0,
7,16576,0.082685,0.593229,-0.338534,0.688014,0,
7,16695,0.521758,0.862922,-0.17731,1.023867,0,
7,16814,0.340963,1.291882,-0.440485,1.406855,0,
7,16934,0.331571,0.947864,0.294507,1.04648,0,
7,17066,0.009897,1.015818,-0.094328,1.020236,0,
7,17185,0.632113,1.041301,0.443876,1.296496,0,
7,17304,0.359747,1.145356,0.543455,1.317802,0,
7,17432,0.967875,0.656936,0.671486,1.348792,0,
7,17551,0.883348,0.610217,0.10009,1.078279,0,
7,17693,0.470102,0.024113,-0.45471,0.654476,0,
7,17812,0.139036,0.349019,-0.184423,0.418518,0,
7,17931,0.533498,0.298053,-0.094328,0.618347,0,
7,18064,0.794124,0.189751,-0.499758,0.957286,0,
7,18183,0.559326,0.429714,-1.111461,1.316375,0,
7,18302,0.667333,0.378749,-0.234213,0.802271,0,
7,18442,0.223564,0.064461,-0.592225,0.636291,0,
7,18572,0.385575,0.227976,-0.426259,0.618335,0,
7,18692,0.326875,0.204616,-0.5045,0.635008,0,
7,18819,0.434882,0.075079,-0.438114,0.621855,0,
7,18938,0.383227,0.287435,-0.516355,0.704347,0,
7,19082,0.373835,0.710025,-0.30297,0.857717,0,
7,19201,-0.084022,0.703654,-0.409663,0.818543,0,
7,19337,0.791776,1.060413,-0.255551,1.347847,0,
7,19457,0.068597,1.168715,-0.438114,1.250018,0,
7,19576,-0.081674,1.223928,-0.32668,1.269405,0,
7,19712,0.127296,0.945741,0.104831,0.96001,0,
7,19831,0.402011,0.729137,0.270797,0.875548,0,
7,19950,0.826996,0.803462,0.25183,1.180208,0,
7,20083,1.146322,0.476433,0.787662,1.470188,0,
7,20210,0.859868,0.123921,-0.608822,1.060845,0,
7,20329,0.301047,0.02836,-0.139375,0.332955,0,
7,20449,0.380879,0.198246,-0.248439,0.496076,0,
7,20579,1.082926,0.446703,0.128541,1.178472,0,
7,20699,0.829344,0.701531,0.062154,1.088035,0,
7,20838,0.453666,0.323536,-0.423888,0.700121,0,
7,20971,0.279915,0.128168,-0.717885,0.781113,0,
7,21101,0.028681,-0.109671,-0.710772,0.719755,0,
7,21237,0.148428,0.230099,-0.575628,0.637436,0,
7,21356,0.303395,0.191875,-0.464194,0.586806,0,
7,21484,0.441926,0.160022,-0.525839,0.705274,0,
7,21603,0.343311,0.603847,-0.438114,0.821241,0,
7,21722,0.580457,0.769485,-0.459452,1.067771,0,
7,21841,0.005201,0.986088,-0.492645,1.102314,0,
7,21974,0.139036,0.920258,-0.217616,0.955805,0,
7,22104,0.066249,0.981841,-0.400179,1.06233,0,
7,22224,0.514714,1.073155,-0.291116,1.225291,0,
7,22343,0.618025,1.037054,0.218637,1.226881,0,
7,22462,0.568718,0.559252,0.951257,1.241407,0,
7,22582,0.963179,0.104809,-0.030312,0.969339,0,
7,22712,0.275219,-0.020482,-0.265035,0.382634,0,
7,22856,0.552282,0.251335,-0.065876,0.610347,0,
7,22988,0.944395,0.499792,-0.070618,1.070823,1,
7,23128,0.625069,0.27257,0.019478,0.682192,1,
7,23247,0.568718,0.410602,-0.601709,0.924168,1,
7,23367,0.77534,-0.300792,-0.58037,1.014129,1,
7,23514,0.453666,0.210987,-0.222358,0.547514,1,
7,23644,0.070945,0.151527,-0.682321,0.702535,1,
7,23763,0.601589,0.412726,-0.414404,0.839037,1,
7,23882,0.41375,0.268323,-0.404921,0.638081,1,
7,24015,0.190692,0.457321,-0.447598,0.667719,1,
7,24134,0.225912,0.794968,-0.490275,0.960926,1,
7,24262,0.315135,0.837439,-0.046909,0.895999,1,
7,24381,0.117904,1.060413,-0.687063,1.269028,1,
7,24500,0.693161,1.015818,-0.15123,1.239044,1,
7,24620,0.059205,1.310994,-0.433372,1.382035,1,
7,24739,0.521758,0.833192,0.021848,0.983319,1,
7,24858,0.881,0.75462,0.325329,1.204762,1,
7,25018,0.84578,0.714272,0.313474,1.150563,1,
7,25137,1.188586,0.185504,0.062154,1.204579,1,
7,25257,0.824648,0.198246,-0.108553,0.855061,1,
7,25376,-0.15681,1.306747,1.923342,2.330541,0,
7,25524,0.967875,0.395737,0.235233,1.071786,0,
7,25643,1.268417,0.202493,0.285023,1.315722,0,
7,25763,0.895087,0.317165,0.036074,0.950304,0,
7,25882,1.108754,0.419096,0.197298,1.201626,0,
7,26014,0.113208,0.867169,1.947052,2.134434,0,
7,26144,-0.339953,0.654812,0.910951,1.172254,0,
7,26264,0.254088,-0.016234,-0.601709,0.653359,0,
7,26400,0.150776,0.200369,-0.632531,0.680424,0,
7,26530,0.150776,0.14728,-0.587483,0.624148,0,
7,26649,0.106164,0.062338,-0.542435,0.556231,0,
7,26769,0.073293,0.155774,-0.542435,0.569099,0,
7,26896,0.171908,0.155774,-0.535322,0.583428,0,
7,27039,0.256435,0.164269,-0.518726,0.601515,0,
7,27158,0.357399,0.160022,-0.476049,0.616412,0,
7,27277,0.294003,0.217358,-0.513984,0.630763,0,
7,27396,0.150776,0.219481,-0.561403,0.621352,0,
7,27516,0.202432,0.535893,-0.575628,0.812101,0,
7,27635,-0.130982,0.446703,-0.758191,0.889693,0,
7,27802,-0.175594,0.482803,-0.625418,0.80937,0,
7,27962,-0.034715,0.414849,-0.435743,0.602642,0,
7,28098,0.070945,0.410602,-0.547177,0.687772,0,
7,28217,0.09912,0.2662,-0.637273,0.697713,0,
7,28345,0.162516,0.070832,-0.601709,0.627281,0,
7,28464,0.038073,-0.077818,-0.568516,0.575078,0,
7,28600,-0.335257,-0.434577,-0.644386,0.846456,0,
7,28747,0.040421,-0.602338,-0.409663,0.729568,0,
7,28883,0.174256,-0.426082,-0.357502,0.582854,0,
7,29032,-0.346997,-0.576856,-0.414404,0.790506,1,
7,29168,-0.300037,-0.49616,-0.319567,0.662057,1,
7,29303,-0.072282,-0.266815,0.308732,0.414404,1,
7,29439,-0.255425,-0.309286,0.500778,0.641622,1,
7,29586,-0.227249,-0.502531,0.396457,0.679233,1,
7,29731,-0.318821,-0.506778,0.275539,0.659085,1,
7,29867,-0.363433,-0.519519,0.225749,0.673013,1,
7,30002,-0.243685,-0.553496,0.306361,0.677937,1,
7,30151,-0.224901,-0.598091,0.263684,0.691248,1,
7,30287,-0.229597,-0.625698,0.27791,0.722112,1,
7,30443,-0.152114,-0.602338,0.285023,0.683512,1,
7,30579,-0.149766,-0.574732,0.232862,0.637943,1,
7,30715,-0.069934,-0.629945,0.135654,0.648169,1,
7,30851,-0.084022,-0.657551,0.135654,0.676635,1,
7,30987,-0.072282,-0.646933,0.168847,0.6725,1,
7,31122,-0.128634,-0.589597,0.221007,0.642663,1,
7,31291,-0.170898,-0.627821,0.190185,0.677891,1,
7,31427,-0.067586,-0.595968,0.159363,0.620598,1,
7,31574,-0.19203,-0.591721,0.133283,0.636218,1,
7,31710,-0.128634,-0.581103,0.292136,0.663001,1,
7,31846,-0.173246,-0.600215,0.239975,0.669223,1,
7,31981,-0.107502,-0.61508,0.199669,0.655551,1,
7,32117,-0.210814,-0.598091,0.192556,0.662747,1,
8,156,-0.274209,-0.033223,0.989192,1.027032,0,
8,275,-0.246033,-0.028976,0.996305,1.026643,0,
8,405,-0.260121,-0.028976,0.989192,1.023232,0,
8,537,-0.253077,-0.043841,0.98445,1.017405,0,
8,657,-0.274209,-0.041717,0.965483,1.004534,0,
8,776,-0.288297,-0.079941,0.960741,1.006245,0,
8,895,-0.295341,-0.073571,0.970224,1.016845,0,
8,1035,-0.297689,-0.065076,0.98445,1.030532,0,
8,1154,-0.354041,-0.054459,0.98445,1.047594,0,
8,1273,-0.330561,-0.033223,0.979708,1.034506,0,
8,1401,-0.295341,-0.073571,0.951257,0.998764,0,
8,1544,-0.264817,-0.062953,0.98445,1.021388,0,
8,1664,-0.250729,0.000754,0.993934,1.025071,0,
8,1783,-0.227249,0.005001,0.993934,1.019594,0,
8,1902,-0.208466,0.034731,0.991563,1.013835,0,
8,2022,-0.234293,0.026237,0.991563,1.019205,0,
8,2141,-0.330561,-0.033223,0.996305,1.050237,0,
8,2260,-0.363433,0.038978,1.001047,1.065691,0,
8,2379,-0.401,0.047473,1.012901,1.090424,0,
8,2512,-0.393956,0.089944,1.022385,1.099347,0,
8,2631,-0.297689,0.094191,1.022385,1.069001,0,
8,2759,-0.257773,0.030484,0.996305,1.029563,0,
8,2900,-0.304733,0.011372,1.00816,1.05327,0,
8,3019,-0.323517,0.009248,0.989192,1.040793,0,
8,3139,-0.332909,-0.018358,0.982079,1.037133,0,
8,3258,-0.297689,-0.171255,1.03424,1.08977,0,
8,3411,-0.351693,-0.16276,1.00816,1.080076,0,
8,3530,-0.372825,-0.171255,0.996305,1.077474,0,
8,3649,-0.307081,-0.196737,1.00816,1.072096,0,
8,3768,-0.318821,-0.211602,0.986821,1.058413,0,
8,3888,-0.469092,-0.220097,0.937031,1.070756,0,
8,4007,-0.480832,-0.152143,0.979708,1.101896,0,
